title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Rozwiązywanie zadań tekstowych w klasach I - III Poradnik metodyczny ",Maria Cackowska,"
informatyka, matematyka ",Wydawnictwa Szkolne i Pedagogiczne,"
8302040312 ",,,"
1993-01-01 ","
1993-01-01 ","
240 ","
polski ",,"

""Must have"" każdej studentki pedagogiki! Nie ma w tej chwili książek o podobnej tematyce, które tak fantastycznie wyjaśnią temat i pomogą w zrozumieniu procesu nauki matematyki.

Książka stara, ale mądra, powiedziałabym, że przebija wszystkie aktualne wydawnictwa. 

""Must have"" każdej studentki pedagogiki! Nie ma w tej chwili książek o podobnej tematyce, które tak fantastycznie wyjaśnią temat i pomogą w zrozumieniu procesu nauki matematyki.

Książka stara, ale mądra, powiedziałabym, że przebija wszystkie aktualne wydawnictwa. 



Pokaż mimo to


",
"
Sztorm i ogień ",Kelly Adams,"
literatura obyczajowa, romans ",Phantom Press,"
8370753469 ","
W maŇāym miasteczku rybackim Thorn Haven w pobliŇľu Baltimore na obozie piŇākarskim przebywa Cory, syn Sunny Kendrick, c√≥rki ministra. Pewnego dnia otrzymuje ona telefon z informacjńÖ o tym, Ňľe jej syn dokonaŇā drobnej kradzieŇľy w sklepie. WiadomoŇõńá tńô przekazuje jej Joel Rivers, miejscowy rybak, kt√≥ry zaprzyjaŇļniony jest z chŇāopcami i wie, Ňľe sńÖ oni pod zŇāym wpŇāywem trenera druŇľyny. Joel postanawia zaopiekowańá sińô Corym, lecz Sunny nie chce zgodzińá sińô na to. Kategorycznie odmawia i wysyŇāa swńÖ siostrńô Emmńô z poleceniem przywiezieniem jej syna do domu... ",,"
1993-01-01 ","
1993-01-01 ","
157 ",,,"

ona 29 

ona 29 



PokaŇľ mimo to
 

",
"
Dobrana para ",Elizabeth Bevarly,"
literatura obyczajowa, romans ",Harlequin,"
8370702260 ","
Alexis kochała sztukę i popierała młode talenty. Była kobietą samodzielną, lecz samotną. Rozstanie z kolejnym kandydatem na męża postawiło ją w kłopotliwej sytuacji. Czy dzięki sąsiedzkiej pomocy Ramseya Walkera - autora powieści kryminalnych - zdoła rozwiązać swoje życiowe problemy? ","
An unsuitable man for the job ","
1993-01-01 ","
1993-01-01 ","
156 ","
polski ","
Jarosław Gwardyś ",,
"
Conan Barbarzyńca 4/1993 ",John Buscema,"
komiksy ",TM-Semic,,"
Zawiera historie: Kiedy olbrzymy władały ziemią i Klątwa człowieka który nie umarł. ","
Conan The Barbarian ","
1993-01-01 ","
1993-01-01 ","
34 ","
polski ",,,
"
Mesjasz ",Tadeusz Oszubski,"
literatura piękna ",,"
8390084708 ","
Atmosfera telewizyjnego serialu ""Miasteczko Twin Peaks"", Chandlerowska fabuła, intryga godna Lumley'a - to wszystko mieści w sobie książka Tadeusza Oszubskiego. ",,"
1993-01-01 ","
1993-01-01 ","
156 ","
polski  ",,"

Książka napisana wyjątkowo trudnym stylem, z masą przeładowanych zdań. 

Książka napisana wyjątkowo trudnym stylem, z masą przeładowanych zdań. 



Pokaż mimo to


",
"
Kobieta sukcesu ",Ruth Harris,"
literatura piękna ",Oficyna Wydawnicza Akapit,"
8385715665 ","
Nieprzygotowana do życia Ellen, młoda kobieta z dwojgiem dzieci, po nagłej śmierci męża walczy o przetrwanie rodziny w trudnym świecie, w którym reguły gry narzucają mężczyźni. Niezależność bytową zdobywa na długiej, pełnej zakrętów drodze, w czasie której sukcesy i porażki zawodowe przeplatają się z dążeniem do znalezienia prawdziwej miłości. Jej fascynująca historia, rozpoczynająca się w Ameryce lat sześćdziesiątych, splata się z historią jej córki z pokolenia ""wyzwolonego"", przygotowanego do samodzielnego życia w latach siedemdziesiątych, latach obyczajowej rewolucji. ","
A Self-Made Woman ","
1993-01-01 ","
1993-01-01 ",,"
polski ","
Krzysztof Schreyer ",,
"
Listy śpiewające ",Agnieszka Osiecka,"
literatura piękna ",Agencja Artystyczna Prospero,,"
Teksty z siedmiu programów wizyjnych Agnieszki Osieckiej - ""Pijany zając"", ""Dobra pamięć"", ""Wielki biały okręt"", ""Wystarczy mocno zacisnąć powieki"", ""Miny do lustra"", ""Pieniądze na bilet"" i ""Byle nie o miłości"" - składających się na popularny cykl ""Listów śpiewających"". ",,"
1993-01-01 ","
1993-01-01 ","
178 ","
polski ",,"

Jakby się mogło wszystkim wydawać ""Listy śpiewające"" Osieckiej nie są śpiewnikiem, pomimo tego, że zawierają kilka wspaniałych piosenek. Od 1963 roku Agnieszka Osiecka współpracowała z Teatrem Telewizji, gdzie pisała i tworzyła swoje spektakle. Muzykę natomiast, tworzył Adam Sławiński. Z połączeń dwóch artystów wyszła kulturalna bomba energetyczna. 

W ""Listach śpiewających"" znajdziecie siedem spektakli: Pijany zając, Dobra pamięć, Wielki biały okręt, Wystarczy mocno zacisnąć powieki, Miny do lustra, Pieniądze na bilet, Byle nie o miłości. 

Teksty pełne są liryzmu, uroku, delikatności, ale także humoru z klasą. Nie są to długie historie, dlatego książkę czyta się bardzo szybko, ale potem chętnie też się do niej powraca, a w duszy nuci cudowne utwory poetki.

Warto również zaznaczyć, że książka opatrzona jest dedykacją: ""Eli- na pamiątkę zielonych lat"". Książka dedykowana jest prawdopodobnie Elżbiecie Czyżewskiej. 

Jakby się mogło wszystkim wydawać ""Listy śpiewające"" Osieckiej nie są śpiewnikiem, pomimo tego, że zawierają kilka wspaniałych piosenek. Od 1963 roku Agnieszka Osiecka współpracowała z Teatrem Telewizji, gdzie pisała i tworzyła swoje spektakle. Muzykę natomiast, tworzył Adam Sławiński. Z połączeń dwóch artystów wyszła kulturalna bomba energetyczna. 

W ""Listach... 

więcej



mniej





Pokaż mimo to


;

Świetne minidramaty Osieckiej! Trochę liryczne, trochę zabawne dramaty o nas. O życiu, miłości, przede wszystkim tej nieszczęśliwej, o rozstaniach i samotności. Czyta się rewelacyjnie! 

Świetne minidramaty Osieckiej! Trochę liryczne, trochę zabawne dramaty o nas. O życiu, miłości, przede wszystkim tej nieszczęśliwej, o rozstaniach i samotności. Czyta się rewelacyjnie! 



Pokaż mimo to


;

Klasyka Osieckiej w kabaretowym wydaniu. Kocham. 

Klasyka Osieckiej w kabaretowym wydaniu. Kocham. 



Pokaż mimo to


","
(...) a potem zrobiło się przeraźliwie smutno i ciemno i myślałam, że to świat się kończy, ale świat się nie skończył, tylko wszystko we mnie i dookoła mnie ucichło. Mój dom jest jak telewizor z wyłączoną fonią. Wszystkie graty milczą, wszystkie książki milczą, wszyscy milczymy! Nic się z niczym nie wiąże, nic na nic nie czeka... Nie mogę się dogadać z ludźmi, wygłaszam ogromne monologi albo milczę. ;
...Piętnaście minut temu wyszedłeś do pracy. Jak to dawno... Ale cały dom jest jeszcze Ciebie pełen! "
"
Samochód pancerny Staghound ",Janusz Magnuski,"
historia ",Bellona,"
8311082731 ",,,"
1993-01-01 ","
1993-01-01 ","
32 ","
polski ",,,
"
Pizze i tarty ",praca zbiorowa,"
kulinaria, przepisy kulinarne ",Tenten,"
8385477160 ","
Przepisy kulinarne ",,"
1993-01-01 ","
1993-01-01 ","
93 ","
polski ",,,
"
Miłość : lekcja pierwsza ",Maria Dańkowska,"
literatura dziecięca ",Nasza Księgarnia,"
8310096208 ",,,"
1993-01-01 ","
1993-01-01 ","
129 ","
polski ",,,
"
Robin Hood ",Walt Disney,"
literatura dziecięca ",EGMONT AMERICAN LTD.,"
8385319859 ",,,"
1993-01-01 ","
1993-01-01 ","
96 ","
polski ","
Mariusz Arno Jaworowski ","

Wersja późniejsza, tekst J. Przybora. 

Wersja późniejsza, tekst J. Przybora. 



Pokaż mimo to


",
"
Kronika Okupacyjna Klasztoru Sióstr Urszulanek ",Paulina Aniela Jaskulanka,"
biografia, autobiografia, pamiętnik ",Wydawnictwo Ojców Franciszkanów Niepokalanów,,"
Wojenne kalendarze siostry Pauliny Jaskulanki... Notatki na ich kartkach, prowadzone systematycznie przez całą okupację, posłużyły za zrąb kroniki mówiącej o życiu sieradzkiego klasztoru i miasta. W dni wojny bowiem życie to w szczególny sposób splatało się ze sobą. Można bez przesady powiedzieć: to w klasztorze pulsowało serce wojennego Sieradza... ",,"
1993-01-01 ","
1993-01-01 ","
367  ","
polski ",,"

Historia moich okolic w czasach II wojny. 

Historia moich okolic w czasach II wojny. 



Pokaż mimo to


",
"
99 haiku. Inne wiersze ",Krzysztof Lisowski,"
poezja ",Oficyna Literacka,"
8385158987 ","
Zbiór wierszy.

I znów trzepocze listek,drży
ugina się pod kroplą.

jakież nieszczęście
w kosmosie
góry posiwiały przez jedną noc

nie wiemy z kim pokłóciły się anioły
może chciały przesunąć tę chmurę
bardziej w prawo ",,"
1993-01-01 ","
1993-01-01 ","
43 ","
polski ",,,
"
Panzer IV ",Janusz Ledwoch,"
militaria, wojskowość ",Militaria,"
9788372199324 ","
Historia i opis czołgu Panzer IV. ","
Panzer IV ","
1993-01-01 ","
1993-01-01 ","
48 ","
polski ",,"

Krótka monografia ""konia roboczego"" Panzerwaffe. Pisana według standardowego schematu. Historia powstania, opis wersji, zastosowanie bojowe i opis konstrukcji. Wszystko podane w dużym skrócie. Do tego parę zdjęć (dobrej jakości), rysunków i schematów. 
Niektóre schematy są dla mnie niezrozumiałe. W tekście wiodącym czytamy ""IV znacznie przewyższał francuskie czołgi lekkie Renault R35"" str 74
Natomiast na diagramie ze str 75 IV ma zaznaczony strzał bezwzględny 100 a przeciwnik nad którym górował 200. Albo jest coś nie tak, albo potrzebuję szkolenia. 
Mimo mojego marudzenia, przeczytałem szybko i ze sporym zainteresowaniem tą kieszonkową monografie. 

Krótka monografia ""konia roboczego"" Panzerwaffe. Pisana według standardowego schematu. Historia powstania, opis wersji, zastosowanie bojowe i opis konstrukcji. Wszystko podane w dużym skrócie. Do tego parę zdjęć (dobrej jakości), rysunków i schematów. 
Niektóre schematy są dla mnie niezrozumiałe. W tekście wiodącym czytamy ""IV znacznie przewyższał francuskie czołgi lekkie ... 

więcej



mniej





Pokaż mimo to


",
"
Przesłanie osobowości - sirat - Proroka ",Syed Abul Ala Maududi,"
religia ",Siddiqi Trust,,"
Przemówienie wybitnego teologa pakistańskiego, Sayeda Abul Ali Maududiego wygłoszone na Uniwersytecie New Campus na zaproszenie Związku Studentów Uniwersytetu w Pendżabie 22 października 1975 roku. ","
Sirat-e Sarvar-e Alam ","
1993-01-01 ","
1993-01-01 ","
20 ","
polski ",,,
"
Sekrety seksu ",Graham Masterton,"
poradniki ",Rebis,"
8385696822 ","
SEKRETY SEKSU uświadamiają każdej kobiecie, że sukces małżeństwa czy stałego związku zależy od jej podejścia do seksu. Masterton pokazuje, że każda kobieta może z inwencją i bez zahamowań, w pełni zaspokoić pragnienia swoje i partnera. ","
Sex Secrets of the Other Woman ","
1993-01-01 ","
1993-01-01 ","
255 ","
polski ","
Jacek Ławicki ","

Była to kiedyś bardzo odważna literatura, bo na polskim rynku nie było żadnej. Czy to nas znowu czeka? 

Była to kiedyś bardzo odważna literatura, bo na polskim rynku nie było żadnej. Czy to nas znowu czeka? 



Pokaż mimo to


",
"
Punisher: War Journal Vol.1 #58 ",Chuck Dixon,"
komiksy ",Marvel Comics,,,"
Punisher War Journal Vol 1 #58 ","
1993-01-01 ",,"
25 ","
angielski ",,,
"
Insights into business ",Michael Lannon,"
biznes, finanse ",Longman,"
0-17-556883-9 ",,,"
1993-01-01 ",,"
160 ","
angielski ",,,
"
Rodzina ",Leslie Waller,"
kryminał, sensacja, thriller ",Amber,"
837082109X ","
Mafia zmieniła oblicze.Nastały nowe czasy, dorosło nowe pokolenie. Don Girolamo, sędziwy władca usunął się w cień, skąd wnikliwie obserwuje poczynania swych następców. Mają oni urzeczywistnić precyzyjnie opracowany plan wkroczenia Rodziny na najwyższe szczeble amerykańskiej finansjery. ","
The Family ","
1993-01-01 ","
1993-01-01 ","
366 ","
polski ","
Maria Piusińska-Woźniak ","

Ależ ta książka jest nudna

Chyba jeden z gorszych kryminałów jakie wpadły mi w ręce. Nieciekawa fabuła (choć sama tematyka o mafii i finansjerze jest ciekawa) nadmiar wątków obyczajowych, masa nudnych dialogów. jedyne co w tej książce wypada fajnie to opisy amerykańskich ulic są klimatyczne.

Ogólnie to jednak nie polecam. Książka jest nudna i masakrycznie przegadana. Nie dzieje się w niej nic na czym można zawiesić oko. 

Ależ ta książka jest nudna

Chyba jeden z gorszych kryminałów jakie wpadły mi w ręce. Nieciekawa fabuła (choć sama tematyka o mafii i finansjerze jest ciekawa) nadmiar wątków obyczajowych, masa nudnych dialogów. jedyne co w tej książce wypada fajnie to opisy amerykańskich ulic są klimatyczne.

Ogólnie to jednak nie polecam. Książka jest nudna i masakrycznie przegadana. Nie... 

więcej



mniej





Pokaż mimo to


",
