title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Tadeusz Różewicz wobec niewyrażalnego ",Dariusz Szczukowski,"
językoznawstwo, nauka o literaturze ",Universitas,"
9788324208043 ","
Twórczość Tadeusza Różewicza, pełna wewnętrznych napięć, trudno zamknąć w ujednoliconej formule - wszak nieprzypadkowo nazwano poetę 'najkonsekwentniej niekonsekwentnym"". Książka ta jest próbą tematycznego ujęcia obsesyjnych wątków twórczości autora ""Do piachu"". Wykorzystana w niej kategoria 'wyrażania niewyrażalnego"", znamionująca literaturę nowoczesną, odsyła do szerszego pola zagadnień związanych z granicami reprezentacji dyskursu literackiego. Pełni ona rolę klamry spinającej takie pojęcia, jak tożsamość, cielesność, zagłada, sacrum, pozostaje w orbicie Różewiczowskich zainteresowań. Bohaterem tej książki jest zatem Różewicz zmagający się zarówno z formą 'okaleczonej poezji"", jak i koniecznością przeformułowania konwencji poetyckich oraz etycznych powinności literatury. ",,"
2008-01-01 ","
2008-01-01 ","
297 ","
polski ",,,
"
Antybiotykoterapia Praktyczna ",Danuta Dzierżanowska,"
zdrowie, medycyna ",α-medica Press,"
9788375220131 ","
Czwarte wydanie & Antybiotykoterapii praktycznej& został znacznie uzupełnione i poszerzone.zmiany w treści książki wynikały z postępu nauk medycznychwprowadzenia do lecznictwa nowych lek&ów i zwiększenia możliwości diagnostycznych. Wydanie jest łatwiejsze w użyciu a układ graficzny pozwoli na szybkie znalezienie potrzebnych wiadomości oraz zwr&ócenie uwagi na szczeg&ólnie istotne zagadnienia. SPIS TREśCI Przedmowa do IV wydania Skr&óty używane w książce 1.Wiadomości og&ólne 2.Przegląd gł&ównych grup antybiotyk&ów 3.Klasyfikacja drobnoustroj&ów i ich patogenność dla człowieka 4.zasady racjonalnej antybiotykoterapii 5.Diagnostyka i leczenie zakażeń Skorowidz ",,"
2008-01-01 ","
2008-01-01 ","
544 ","
polski ",,"

Podręcznik obowiązkowy dla każdego, kto zajmuje się antybiotykoterapią, a więc dla niemal każdego pracownika ochrony zdrowia. Nawet skomplikowane zagadnienia przedstawione zostały w sposób zrozumiały. Nie poruszano tematów nieważnych lub niepotrzebnych, choć nie ominięto podstaw. Duży nacisk został położony na narastający problem lekooporności, wytłumaczono mechanizmy, przyczyny i podano próby radzenia sobie z niepowodzeniami antybiotykoterapii. Nieco za mało miejsca poświęcono zagadnieniom przyszłości walki z zakażeniami w ostatnim rozdziale, ale przynajmniej wspomniane są dobrze rokujące odkrycia. Dla ułatwienia nauki wiele zagadnień przedstawiono w tabelach, a do podręcznika dodano barwną planszę-ściągę z lekowrażliwością oraz tabelę z dawkami leków. 

Podręcznik obowiązkowy dla każdego, kto zajmuje się antybiotykoterapią, a więc dla niemal każdego pracownika ochrony zdrowia. Nawet skomplikowane zagadnienia przedstawione zostały w sposób zrozumiały. Nie poruszano tematów nieważnych lub niepotrzebnych, choć nie ominięto podstaw. Duży nacisk został położony na narastający problem lekooporności, wytłumaczono mechanizmy,... 

więcej



mniej





Pokaż mimo to


",
"
Egipt. 1001 fotografii ",praca zbiorowa,"
albumy ",Firma Księgarska Olesiejuk,"
9788375129076 ",,,"
2008-01-01 ","
2008-01-01 ","
463 ","
polski ",,"

Trochę do czytania, dużo do oglądania dla wielbicieli kraju faraonów. 

Trochę do czytania, dużo do oglądania dla wielbicieli kraju faraonów. 



Pokaż mimo to


;

Bardzo dużo pięknych zdjęć, ukazujących piękno i potęgę dawnej cywilizacji egiptu! Do poczytania są jedynie podpisy fotografii, ale mimo wszystko książka godna zapoznania się z nią! 

Bardzo dużo pięknych zdjęć, ukazujących piękno i potęgę dawnej cywilizacji egiptu! Do poczytania są jedynie podpisy fotografii, ale mimo wszystko książka godna zapoznania się z nią! 



Pokaż mimo to


;

Nie samymi sportowymi książkami człowiek żyje :-)

Poznaj ten starożytny kraj na przepięknych fotografiach. 

Nie samymi sportowymi książkami człowiek żyje :-)

Poznaj ten starożytny kraj na przepięknych fotografiach. 



Pokaż mimo to


",
"
W.I.T.C.H. - Ziarnka piasku 2 nr 94 ",Elisabetta Gnone,"
komiksy ",Egmont Polska,,"
W Heatherfield nadal dzieją się dziwne rzeczy. Elyon, Babcia Yan Lin - zjawy 
z przeszłości znikają tak nagle, jak się pojawiły. Niestety, do spokojnego życia Strażniczek znowu wkracza Fobos. Okazuje się, że dzięki wspomnieniom 
i uszkodzonej klepsydrze W.I.T.C.H. na nowo powołały do życia potwora. 
Czy i tym razem uda im się pokonać okrutnego tyrana? ",,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,,
"
Pojazdy Polskich Sił zbrojnych na zachodzie 1939-1947 ",Andrzej Antoni Kamiński,"
powieść historyczna ",L&L,"
9788360597231 ","
Książka Andrzeja Antoniego Kamińskiego i Tomasza Szczerbickiego znacznie wzbogaca wiedzę o historii zmotoryzowania Polskich Sił Zbrojnych na Zachodzie, przede wszystkim dzięki obszernej dokumentacji fotograficznej. Czytelnik znajdzie tu około 750 zdjęć pojazdów, a także dokumentów osobistych, instrukcji itp. Autorzy przedstawiają ogólną organizację Polskich Sił Zbrojnych na Zachodzie po kampanii wrześniowej, charakteryzują działania poszczególnych jednostek i ich wyposażenie. Podają szczegółowe dane techniczne różnorodnego sprzętu transportowego (motocykli, samochodów osobowych, ciężarowych i autobusów różnych typów i marek) i bojowego (czołgów, dział samobieżnych, transporterów opancerzonych i pojazdów specjalistycznych). Przekazują sporo - nieraz mało znanych - wiadomości dotyczących zarówno pojazdów używanych w oddziałach polskich walczących na różnych frontach zachodnich, jak i w Armii Krajowej - w formacji, która stanowiła integralną część Polskich Sił Zbrojnych na Zachodzie. Opisują także losy żołnierzy polskich po zakończeniu wojny: tych, którzy nie wrócili do kraju i tych, którzy dalej toczyli walkę w kraju po 1945 roku. ",,"
2008-01-01 ","
2008-01-01 ","
425 ","
polski ",,"

Spośród nieco ponad 400 stron „Pojazdów Polskich Sił Zbrojnych” suchego tekstu jest łącznie niecałe sto (reszta to fotografie), więc na dobrą sprawę publikację tę można śmiało uznać za album z rozbudowanymi przypisami do zdjęć. Jeżeli za PSZ uznamy wszystkie formacje wojskowe walczące na froncie zachodnim oraz w różnych częściach świata w ramach jednostek aliantów zachodnich, to bez wątpienia Polacy brali udział w każdej znaczącej operacji w okresie Drugiej Wojny.
Nie miejsce tu na analizę sytuacji wojska polskiego po klęsce kampanii wrześniowej, gdyż nawet autorzy ograniczają się do niezbędnego minimum. To, na co warto zwrócić uwagę to zmiana w relacjach między naszymi żołnierzami, a aliantami. Początkowo byli traktowani chłodno, czasem nieprzyjaźnie, jako element obcy albo po prostu ignorowani przez dowództwa. Dopiero wskutek zabiegów politycznych i podejścia samych żołnierzy okazało się, że Polacy mogą okazać się przydatni i – jak pokazały późniejsze ich losy na frontach – nierzadko mieć ogromny wkład w sukces różnego rodzaju operacji.

Po kilkudziesięciu stronach tekstu wiodącego, gdzie rok po roku wyszczególnione zostały tworzone polskie jednostki oraz stopniowe zmiany w użytkowanym sprzęcie, zaczyna się usystematyzowany przegląd fotograficzny omawianych pojazdów. Począwszy od czołgów lekkich/szybkich jak Covenanter, Crusader czy Stuart przez średnie jak wszystkim znane Shermany po ciężkie Churchille i dalej samochody pancerne (Beaverette, Marmon Herrington, Rolls-Royce), pociągi pancerne, działa samobieżne (M10 Achilles, Wolverine, Archer, kanadyjski Sexton), różnego rodzaju transportery (nie mogło zabraknąć słynnego Universal Carrier’ a), artylerię (Hotchkiss, Boforsy, M1), ciągniki, buldożery, wozy ratownictw technicznego, samochody ciężarowe, pojazdy specjalne (jak sanitarki, wozy łączności), motocykle czy wreszcie samochody osobowe. Oczywiście każdy pojazd występował w wielu wersjach i odmianach w zależności od zapotrzebowania, a ponadto w książce ujęto także dane techniczne wybranych maszyn. Obfita uczta dla miłośników alianckich pojazdów z czasów wojny.

Jeżeli dodamy do tego kserokopie dokumentów (np. praw jazdy), instrukcji służbowych (dot. szkoleń), mnóstwo ciekawostek (jak samochód pancerny na bazie ciężarowego Chevroleta o wdzięcznej nazwie „Kubuś” wykorzystywany podczas Powstania Warszawskiego), fragmenty wspomnień, rozmowę z Kazimierzem Krajewskim z IPNu oraz opis losów żołnierzy PSZ którzy powrócili do kraju po 1945 roku (bynajmniej nie czekała na nich nagroda) to otrzymamy kompletny zbiór materiałów, który w bardzo przystępny sposób (co jest zasługą ogromnej ilości zdjęć) pozwoli nam poznać ówczesne realia, w jakich przyszło walczyć Polakom. Polecam każdemu tym chętniej, że nawet kompletny laik nie zagłębiając się w tekst, będzie miał okazję zobaczyć na czym to nasi „ułani” ruszali do boju. 

Spośród nieco ponad 400 stron „Pojazdów Polskich Sił Zbrojnych” suchego tekstu jest łącznie niecałe sto (reszta to fotografie), więc na dobrą sprawę publikację tę można śmiało uznać za album z rozbudowanymi przypisami do zdjęć. Jeżeli za PSZ uznamy wszystkie formacje wojskowe walczące na froncie zachodnim oraz w różnych częściach świata w ramach jednostek aliantów... 

więcej



mniej





Pokaż mimo to


;

Świetna chronologiczna prezentacja uzbrojenia PSZ urozmaicona masą zdjęć. Dla mnie jak encyklopedia. Ponadto znajdują są opisy co ważniejszych jednostek i relacje żołnierzy (nie tylko polskich). 

Świetna chronologiczna prezentacja uzbrojenia PSZ urozmaicona masą zdjęć. Dla mnie jak encyklopedia. Ponadto znajdują są opisy co ważniejszych jednostek i relacje żołnierzy (nie tylko polskich). 



Pokaż mimo to


",
"
Taiyou no Kikoushi ",Kae Maruya,"
literatura piękna ",Tokuma Shoten,,"
Hikaru wraca z kolejnego oblanego egzaminu. Pracuje w agencji turystycznej, ale zawsze marzył o zagranicznych podróżach, najlepiej w roli przewodnika. Potyka się o coś - a raczej o kogoś. Tym kimś okazuje się być niezwykle przystojny obcokrajowiec imieniem Leo. Chłopak zabiera go do domu, w którym nowo poznany facet od razu zaczyna się panoszyć. Jednak jest w nim coś, co nie pozwala mu odmówić. I przez to Hikaru staje się dla Leo przewodnikiem, służącym i kochankiem. Jak zakończy się ta znajomość? Czy marzenie Hikaru spełni się? Czy Leo zniknie tak szybko, jak się pojawił? ",,"
2008-01-01 ",,,"
japoński ",,,
"
Psychologia pracy i organizacji ",Zofia Ratajczak,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Naukowe PWN,"
9788301151652 ","
Przystępny i zwięzły wykład współczesnej wiedzy o psychologii pracy i organizacji: - charakteryzuje podstawowe zagadnienia z uwzględnieniem ich genezy historycznej, aktualnych uwarunkowań oraz potencjalnych przeobrażeń różnych sfer życia człowieka – sfery pracy, sfery konsumpcji oraz sfery funkcjonowania społecznego; - wskazuje najnowsze problemy i zastosowania praktyczne w odniesieniu do takich zagadnień jak: kryzys i trauma w pracy, radzenie sobie w sytuacjach trudnych, psychologiczne koszty zaradności człowieka, problematyka jakości życia (związki pracy i konsumpcji); - przedstawia zadania psychologów pracy we współczesnych organizacjach (poradnictwo zawodowe i doradztwo organizacyjne, działania profilaktyczne i interwencyjne); - ukazuje nowe pogranicza, nowe obszary badań i działań, zmierzających do integracji wiedzy użytecznej praktycznie. Książka przeznaczona dla studentów wybierających specjalizacje: psychologia pracy i organizacji, psychologia zarządzania, psychologia biznesu z myślą o przyszłej pracy we wszelkiego typu organizacjach, ośrodkach szkoleniowych, konsultacyjnych i doradczych czy biurach karier. ",,"
2008-01-01 ","
 2008-01-01 ","
236 ","
polski ",,,
"
Jak podnienieść pewność siebie ",Lamont Gordon,"
hobby ",Feeria,,,,"
2008-01-01 ","
2008-01-01 ","
161 ",,,"

Kiedy czytaЕӮam tД… ksiД…ЕјkДҷ, wydawaЕӮo mi siДҷ Ејe autor mГіwi o mnie, o moich problemach, wadach. Mysle ze Gordon lamont doskonale zna sie na swojej pracy, i ta ksiazka jest tego przykЕӮadem. Polecam 

Kiedy czytaЕӮam tД… ksiД…ЕјkДҷ, wydawaЕӮo mi siДҷ Ејe autor mГіwi o mnie, o moich problemach, wadach. Mysle ze Gordon lamont doskonale zna sie na swojej pracy, i ta ksiazka jest tego przykЕӮadem. Polecam 



PokaЕј mimo to


",
"
Świadomie do sukcesu ",Krzysztof Trybulski,"
poradniki ",Złote Myśli,"
9788375827125 ","
Poznaj 55 lekcji, które przechodzą ludzie sukcesu.

Jak szybciej osiągnąć swoje cele, sukces i marzenia, działając świadomie, a nie po omacku?

Pamiętasz ten pierwszy raz, kiedy np. próbowałeś nauczyć się jeździć na rowerze? Albo czy pamiętasz swoje początki z komputerem i jego obsługą? Myśli, które się wtedy pojawiały na każdym kroku: „Co teraz zrobić, jak mam zrobić X, dlaczego ciągle mam X, nie chcę tego zepsuć”?

Dopiero z czasem, po tym, jak zacząłeś eksperymentować z komputerem, uczyć się jego obsługi, zmieniło się to, w jaki sposób z niego korzystasz. Zmieniło się Twoje podejście, obycie i świadomość działania. Dzięki wiedzy, którą zdobyłeś, dużo łatwiej jest Ci wykonywać poszczególne czynnościi – nie robisz nic przypadkowo albo „na czuja”.

Chcesz osiągnąć to, o czym marzyłeś?

Kiedy zaczynasz realizację swoich celów (np. wzbogacenie się), na początku jest trudno i bardzo ciężko się przełamać do działania. Z czasem, gdy zaczynasz coś robić i robisz to coraz lepiej, to zaczyna przynosić rezultaty. Przypomina to trochę naukę obsługi komputera, tyle że osiąganie własnych celów nie jest tak proste.

Nie ma stałej ścieżki ani schematu osiągania sukcesu. Komputer zawsze obsługujesz w taki sam sposób, ale osiąganie tego, o czym zawsze marzyłeś, to coś dużo bardziej skomplikowanego. Dlatego też powsatała książka „Świadomie do sukcesu”.

Jej zadaniem jest jak gdyby wyeliminowanie z Twojego działania, życia – zgadywanki i błędów, które zamiast przybliżyć Cię do tego, czego pragniesz, oddalą Cię od tego. Lekcje, które za chwilę przejdziesz, pozwolą Ci być przygotowanym do dążenia do sukcesu. Dadzą Ci wiedzę i świadomość, które ułatwią i przyspieszą Twoje dążenie do wyznaczonych celów. ",,"
2008-01-01 ","
2008-01-01 ",,"
polski ",,"

można przeczytać i są ćwiczenia. jest dużo cytatów w książce. 
dla mnie może być. może się komuś książka spodoba. 

można przeczytać i są ćwiczenia. jest dużo cytatów w książce. 
dla mnie może być. może się komuś książka spodoba. 



Pokaż mimo to


",
"
Dwanaście znaków zodiaku ",Andy Collins,"
ezoteryka, senniki, horoskopy ",Videograf II,"
9788371835940 ","
książka zawiera dokładną charakterystykę osób spod wszystkich znaków zodiaku. ",,"
2008-01-01 ","
2008-01-01 ","
235 ","
polski ",,"

Podstawowe informacje na temat znaków zodiaku, różnych dziedzin i sfer życia. W szczególności polecam początkującym adeptom astrologii. 

Podstawowe informacje na temat znaków zodiaku, różnych dziedzin i sfer życia. W szczególności polecam początkującym adeptom astrologii. 



Pokaż mimo to


;

Trzeba mieć nie po kolei w głowie by kupić książkę, w której interesuje nas tylko 1/12 treści - czyli najczęściej tylko własny znak zodiaku. Ale jeśli już cierpimy na nadmiar gotówki i ją kupiliśmy to co otrzymamy w zamian?
Ano otrzymamy całkiem porządnie zebrane i wydane charakterystyki łacińskich znaków zodiaku. Twardą lakierowaną okładkę, niezły papier, trochę czarno białych rysunków, ładnie prezentującą się na półce oraz raczej nie tracącą na aktualności.
Każdy znak opisywany jest tym samym szablonem - charakterystyka ogólna, negatywy i pozytywy osób spod danego znaku, płeć a znak zodiaku, wpływ daty urodzenia na życie, sfera zawodowa, koligacje między znakami, jak zdobyć osobę z danego znaku oraz seks (jak napisano w przypisach - obserwacje własne i przedruki z czasopisma zagranicznego - te obserwacje własne, to brzmi intrygująco...). 
Muszę przyznać, że książka napisana jest dosyć porządnie, nie ma wodolejstwa, widać, że autor przygotował się do tematu. Chociaż osoby, które lubują się w tej tematyce, mogą narzekać, że to już gdzieś czytały (najczęściej w internecie). Ale mam wrażenie, że jednak książka była pierwsza a jej urywki obecnie krążą w sieci. 
Przydatność - jeśli ma się dużą rodzinę, to faktycznie może sprawić sporo frajdy (przyda się większej ilości osób - o ile ktoś oczywiście wierzy w to wszystko co jest napisane i lubi taką tematykę). 

Trzeba mieć nie po kolei w głowie by kupić książkę, w której interesuje nas tylko 1/12 treści - czyli najczęściej tylko własny znak zodiaku. Ale jeśli już cierpimy na nadmiar gotówki i ją kupiliśmy to co otrzymamy w zamian?
Ano otrzymamy całkiem porządnie zebrane i wydane charakterystyki łacińskich znaków zodiaku. Twardą lakierowaną okładkę, niezły papier, trochę czarno... 

więcej



mniej





Pokaż mimo to


;

Dla zainteresowanych. Wróżby na cały rok, wyjaśnienie pewnych kwestii astrologicznych. Hitem kojarzenie par według znaków zodiaku 

Dla zainteresowanych. Wróżby na cały rok, wyjaśnienie pewnych kwestii astrologicznych. Hitem kojarzenie par według znaków zodiaku 



Pokaż mimo to


",
"
Życie przed życiem, prawa karmy i reinkarnacji ",Barbara Kowalewska,"
ezoteryka, senniki, horoskopy ",Genesis,"
83-86132-69-0 ","
W ksińÖŇľce pod tytuŇāem ‚ÄěŇĽycie przed Ňľyciem, prawa karmy i reinkarnacji‚ÄĚ autorka omawia temat Ňõwiata, w kt√≥rym czŇāowiek przebywa po Ňõmierci do czasu ponownych narodzin na Ziemi. KsińÖŇľka skŇāada sińô z dw√≥ch czńôŇõci. W pierwszej, opierajńÖc sińô na wielu wykŇāadach i ksińÖŇľkach, gŇā√≥wnie Steinera, Barbara Kowalewska stara sińô w czytelny spos√≥b pokazańá pierwsze chwile po przejŇõciu przez pr√≥g Ňõmierci, wńôdr√≥wkńô czŇāowieka przez kamalokńô, przeŇľycia duszy w sferze KsińôŇľyca, Merkurego, Wenus, SŇāoŇĄca, Marsa, Jowisza i Saturna. WaŇľnym elementem jest tu takŇľe pytanie: Co Ňľywi i zmarli mogńÖ uczynińá dla siebie wzajemnie? Np. chwila odejŇõcia na drugńÖ stronńô oraz trzy dni po Ňõmierci sńÖ bardzo waŇľnym okresem dla zmarŇāego i jego bliscy mogńÖ mu wtedy bardzo pom√≥c. Autorka podaje r√≥wnieŇľ tŇāumaczenia i oryginalny tekst kilku medytacji, kt√≥re napisaŇā Rudolf Steiner. W drugiej czńôŇõci om√≥wione sńÖ podstawowe prawa karmy i reinkarnacji. Pracńô nad naukńÖ o prawach karmy i reinkarnacji i dzielenie sińô nińÖ z innymi autorka uwaŇľa za jedno z najwaŇľniejszych zadaŇĄ stojńÖcych przed ruchem antropozoficznym. Omawia mińôdzy innymi prawo metamorfozy, wspomnienia z wŇāasnych lub cudzych wczeŇõniejszych inkarnacji, kt√≥re wystńôpujńÖ obecnie w mniej lub bardziej spontaniczny spos√≥b, a takŇľe r√≥Ňľne moŇľliwoŇõci pracy nad wŇāasnńÖ karmńÖ. Dzińôki licznym przypisom do obu czńôŇõci, starannej dokumentacji do poszczeg√≥lnych rozdziaŇā√≥w oraz obszernej literaturze Ňļr√≥dŇāowej czytelnik sam moŇľe zweryfikowańá i pogŇāńôbińá opracowane przez autorkńô tematy. ",,"
2008-01-01 ","
2008-01-01 ","
120 ",,,"

JeŇõli ktoŇõ jest zwolennikiem teorii i nauk atnropozoficznych m.in. Rudolfa Steinera to ksińÖŇľka jest jak najbardziej dla niego. JeŇõli nie interesujesz sińô antropozofińÖ ta ksińÖŇľka nie jest dla Ciebie. KsińÖŇľka skupia sińô na filozofii Ňľycia ""duchowego"" i ""dusznego"" duszy przed inkarnacjńÖ na ziemi. Ukazuje podziaŇā na sfery kamaloki, ksińôŇľyca, merkurego, wenus, sŇāoŇĄca.. przez kt√≥re dusza podr√≥Ňľujńô do czasu powt√≥rnych narodzin. NaleŇľy zdańá sobie sprawńô, Ňľe pod wzglńôdem filozoficznym jest to niewńÖtpliwie ciekawe zagadnienie, ale pod wzglńôdem czysto naukowym.. no wŇāaŇõnie, cińôŇľko stwierdzińá na ile jest to realne. 

JeŇõli ktoŇõ jest zwolennikiem teorii i nauk atnropozoficznych m.in. Rudolfa Steinera to ksińÖŇľka jest jak najbardziej dla niego. JeŇõli nie interesujesz sińô antropozofińÖ ta ksińÖŇľka nie jest dla Ciebie. KsińÖŇľka skupia sińô na filozofii Ňľycia ""duchowego"" i ""dusznego"" duszy przed inkarnacjńÖ na ziemi. Ukazuje podziaŇā na sfery kamaloki, ksińôŇľyca, merkurego, wenus, sŇāoŇĄca.. przez... 

wińôcej



mniej





PokaŇľ mimo to


",
"
Nieznany Jezus ",Seweryn Mosz,"
filozofia, etyka ",Lux,"
9788361141037 ","
Książka składa się z dwóch części, tylko z pozoru z sobą niezwiązanych. W pierwszej zajmujemy się jedną z teorii wyjaśniających „pustkę” opowieści ewangelistów o życiu Jezusa między 12. a 30. rokiem życia. Ewangelie kanoniczne milczą o tej sprawie zupełnie. Nawet niektóre ewangelie apokryficzne, choć podejmują ten wątek, to na tyle enigmatycznie, że o życiu Jezusa w okresie jego młodości nie wiemy zupełnie nic. Zajmiemy się więc przekazami (rozpowszechnianymi zwłaszcza w ostatnich 150 latach), jakoby Jezus spędził swoje młodzieńcze lata w Tybecie i podróży do Persji i Indii. W drugiej części książki, którą z rozmysłem i prowokacyjnie zatytułowaliśmy „Jezus był Arabem” przedstawiamy życie Jezusa jako ważnej postaci, występującej w zupełnie innej, choć także monoteistycznej wielkiej religii świata - w islamie, przytaczając przy tym odpowiednie fragmenty Koranu.Jest coś zagadkowego i zarazem wspólnego w obu tych częściach – dążenie, aby Bóg hindusów, muzułmanów, żydów i chrześcijan, Bóg ludzi, był tym samym Bogiem. Czy tak jest, czy być może? Czy naprawdę w odbiorze Boga i jego rozumieniu dzielą nas tylko symbole i formalna organizacja struktur religijnych? Czy Bóg w dobie krwawych i rozszerzających się konfliktów religijnych może jeszcze ludzi łączyć? Czy Bóg stał się już tylko narzędziem bieżącej polityki? ",,"
2008-01-01 ","
2008-01-01 ","
157 ","
polski ",,"

Jestem w polowie - swietna pozycja ! 

Jestem w polowie - swietna pozycja ! 

Oznaczone jako spoiler 

Pokaż mimo to


",
"
Moralne obrazy : społeczne i socjologiczne (de)konstrukcje seksualności ",Ewa Banaszak,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Uniwersytetu Wrocławskiego,"
9788322929056 ","
Od chwili, kiedy Adam i Ewa zostali wygnani z raju, seks stał się grzechem i wyznacznikiem moralności. Oscyluje między widzialnością i niewidzialnością, przykazaniem i zakazem. Przejawia się ledwie dostrzegalnie lub jaskrawo. Raz wpisuje się w zakres sacrum, a kiedy indziej w profanum. Bywa jednym z obrazów moralnie tolerowanych lub jest obrazą moralności. Ta książka traktuje o pozbawianiu seksu kolejnych warstw kulturowych okryć. Dzieje się to we współczesnych procesach społecznych i socjologicznych rozważaniach, które mogą szokować i oburzać. 
Spis Treści : 
Wstęp EWA BANASZAK, ROBERT FLORKOWSKI, Intymne, prywatne, publiczne. O częściach ciała, które należy zakrywać... 
PAWEŁ CZAJKOWSKI, Przemiany seksualności a pornografi a. Kilka uwag o nowoczesności
EWA BANASZAK, ROBERT FLORKOWSKI, Krótki kurs pornografi i w kulturze popularnej
MARTA TRAWINSKA, Feministyczne fantazmaty. Kilka uwag o kłopotliwym podziale sex/gender BARTŁOMIEJ LIS, Czy homoseksualizm jest potrzebny socjologii? Socjologia odmienności (queer) w badaniach dekonstruujących męskość
BARTŁOMIEJ LIS, Czy gej to mężczyzna? (De)konstrukcja męskości homoseksualnej 
DOROTA MAJKA-ROSTEK, Społeczne funkcjonowanie jednopłciowych związków partnerskich ? homoseksualne pary w rodzinie, sąsiedztwie i pracy
ANNA WIATR, Seksualność ciot. Szkic o przegiętej opowieści 
AGNIESZKA WALENDZIK-OSTROWSKA, Seksualność a AIDS 
BIANKA LEWANDOWSKA, Próba zdekonstruowania pojęcia narcyzmu 
Noty o autorach ",,"
2008-01-01 ","
2008-01-01 ","
200 ","
polski ",,"

Wystarczy spojrzeć na spis treści, by przekonać się, że każdy, kogo interesują zagadnienia płci, seksualności, LGBTQ czy homofobii, powinien do „Moralnych obrazów” zajrzeć. Oto kilka tytułów rozdziałów: „Krótki kurs pornografii w kulturze popularnej”, „Feministyczne fantazmaty. Kilka uwag o kłopotliwym podziale sex/gender”, „Czy homoseksualizm jest potrzebny socjologii?”, „Socjologia odmienności (queer) w badaniach dekonstruujących męskość”, „Czy gej to mężczyzna? (De)konstrukcja męskości homoseksualnej”, „Społeczne funkcjonowanie jednopłciowych związków partnerskich? Homoseksualne pary w rodzinie, sąsiedztwie i pracy” , „Seksualność ciot. Szkic o przegiętej opowieści”.

(Mariusz Kurc, nr 15) 

Wystarczy spojrzeć na spis treści, by przekonać się, że każdy, kogo interesują zagadnienia płci, seksualności, LGBTQ czy homofobii, powinien do „Moralnych obrazów” zajrzeć. Oto kilka tytułów rozdziałów: „Krótki kurs pornografii w kulturze popularnej”, „Feministyczne fantazmaty. Kilka uwag o kłopotliwym podziale sex/gender”, „Czy homoseksualizm jest potrzebny socjologii?”,... 

więcej



mniej





Pokaż mimo to


",
"
zarabiaj zamiast szukać wymówek. Trzymaj swoje finanse silną ręką ",Jean Chatzky,"
poradniki ",MT Biznes,"
9788361040460 ","
Jean Chatzky zna wszystkie wymówki, za pomocą których kobiety wykręcają się od zarządzania swoimi pieniędzmi. Sama ich kiedyś używała. Jean przyznaje otwarcie, że popełniła wszystkie opisane w tej książce błędy finansowe a przesadziła z zadłużeniem na karcie kredytowej i nie troszczyła się o swoją emeryturę a zanim wreszcie zdecydowała się przejąć kontrolę nad własnymi pieniędzmi i zadbać o przyszłość. ",,"
2008-01-01 ","
2008-01-01 ","
320 ","
polski ",,"

Książka skierowana do kobiet. Pisana bardzo prostym, zrozumiałym językiem, mimo tematyki czyta się ją bardzo lekko. Zawiera wyłącznie podstawowe informacje na temat finansów, autorka tłumaczy nawet jak wylicza się procent z danej kwoty. Szczerze polecam kobietom, które nie mają bladego pojęcia jak zadbać o budżet domowy, jak go uporządkować jak rozpocząć swoją przygodę z oszczędzaniem. Dla osób bardziej zaawansowanych (czyli takich, które wiedzą co to akcje, obligacje, lokaty, konta oszczędnościowe, fundusze emerytalne, kredyty refinanowane itp)książka będzie nudna. 

Książka skierowana do kobiet. Pisana bardzo prostym, zrozumiałym językiem, mimo tematyki czyta się ją bardzo lekko. Zawiera wyłącznie podstawowe informacje na temat finansów, autorka tłumaczy nawet jak wylicza się procent z danej kwoty. Szczerze polecam kobietom, które nie mają bladego pojęcia jak zadbać o budżet domowy, jak go uporządkować jak rozpocząć swoją przygodę z... 

więcej



mniej





Pokaż mimo to


",
